Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2025-01-28T17:17:03+0200,Trade,Sell to Close,SELL_TO_CLOSE,U     250221C00022000,Equity Option,Sold 1 U 02/21/25 Call 22.00 @ 2.07,207.00,1,207.00,0.00,-0.14,100,U,U,2/21/25,22.0,CALL,363280520,206.86,USD
2025-01-28T16:33:01+0200,Trade,Sell to Close,SELL_TO_CLOSE,IVZ   250221C00019000,Equity Option,Sold 1 IVZ 02/21/25 Call 19.00 @ 0.55,55.00,1,55.00,0.00,-0.14,100,IVZ,IVZ,2/21/25,19.0,CALL,363109133,54.86,USD
2025-01-28T16:32:57+0200,Trade,Sell to Close,SELL_TO_CLOSE,IVZ   250221C00019000,Equity Option,Sold 1 IVZ 02/21/25 Call 19.00 @ 0.45,45.00,1,45.00,0.00,-0.14,100,IVZ,IVZ,2/21/25,19.0,CALL,363108904,44.86,USD
2025-01-28T00:00:00+0200,Money Movement,Transfer,,,,Journal to account 5WZ05866,-500.00,0,,--,0.00,,,,,,,,-500.00,USD
2025-01-27T19:59:40+0200,Trade,Buy to Open,BUY_TO_OPEN,IVZ   250221C00019000,Equity Option,Bought 3 IVZ 02/21/25 Call 19.00 @ 0.17,-51.00,3,-17.00,-3.00,-0.38,100,IVZ,IVZ,2/21/25,19.0,CALL,363100614,-54.38,USD
2025-01-27T19:55:36+0200,Trade,Sell to Close,SELL_TO_CLOSE,NKE   270115C00077500,Equity Option,Sold 1 NKE 01/15/27 Call 77.50 @ 14.02,"1,402.00",1,"1,402.00",0.00,-0.17,100,NKE,NKE,1/15/27,77.5,CALL,363104844,"1,401.83",USD
2025-01-27T19:55:36+0200,Trade,Buy to Close,BUY_TO_CLOSE,NKE   270115C00087500,Equity Option,Bought 1 NKE 01/15/27 Call 87.50 @ 10.23,"-1,023.00",1,"-1,023.00",0.00,-0.13,100,NKE,NKE,1/15/27,87.5,CALL,363104844,"-1,023.13",USD
2025-01-27T19:33:17+0200,Trade,Sell to Open,SELL_TO_OPEN,IREN  250221C00015000,Equity Option,Sold 1 IREN 02/21/25 Call 15.00 @ 0.32,32.00,1,32.00,-1.00,-0.14,100,IREN,IREN,2/21/25,15.0,CALL,363094190,30.86,USD
2025-01-27T19:33:17+0200,Trade,Buy to Open,BUY_TO_OPEN,IREN  250221C00011000,Equity Option,Bought 1 IREN 02/21/25 Call 11.00 @ 1.13,-113.00,1,-113.00,-1.00,-0.13,100,IREN,IREN,2/21/25,11.0,CALL,363094190,-114.13,USD
2025-01-27T17:44:53+0200,Trade,Sell to Close,SELL_TO_CLOSE,NU    250321C00012000,Equity Option,Sold 1 NU 03/21/25 Call 12.00 @ 1.15,115.00,1,115.00,0.00,-0.14,100,NU,NU,3/21/25,12.0,CALL,362839553,114.86,USD
2025-01-27T17:44:53+0200,Trade,Buy to Close,BUY_TO_CLOSE,NU    250321C00015000,Equity Option,Bought 1 NU 03/21/25 Call 15.00 @ 0.20,-20.00,1,-20.00,0.00,-0.13,100,NU,NU,3/21/25,15.0,CALL,362839553,-20.13,USD
2025-01-27T17:24:00+0200,Trade,Sell to Close,SELL_TO_CLOSE,CNH   250620C00012500,Equity Option,Sold 1 CNH 06/20/25 Call 12.50 @ 1.40,140.00,1,140.00,0.00,-0.14,100,CNH,CNH,6/20/25,12.5,CALL,363007073,139.86,USD
2025-01-27T17:12:43+0200,Trade,Buy to Close,BUY_TO_CLOSE,UBER  250214C00070000,Equity Option,Bought 1 UBER 02/14/25 Call 70.00 @ 2.89,-289.00,1,-289.00,0.00,-0.13,100,UBER,UBER,2/14/25,70.0,CALL,362999423,-289.13,USD
2025-01-27T17:12:43+0200,Trade,Sell to Close,SELL_TO_CLOSE,UBER  250214C00065000,Equity Option,Sold 1 UBER 02/14/25 Call 65.00 @ 5.73,573.00,1,573.00,0.00,-0.15,100,UBER,UBER,2/14/25,65.0,CALL,362999423,572.85,USD
2025-01-27T16:59:45+0200,Trade,Sell to Open,SELL_TO_OPEN,BABA  250620C00120000,Equity Option,Sold 1 BABA 06/20/25 Call 120.00 @ 2.32,232.00,1,232.00,-1.00,-0.14,100,BABA,BABA,6/20/25,120.0,CALL,362985841,230.86,USD
2025-01-27T16:59:45+0200,Trade,Buy to Open,BUY_TO_OPEN,BABA  250620C00100000,Equity Option,Bought 1 BABA 06/20/25 Call 100.00 @ 5.62,-562.00,1,-562.00,-1.00,-0.13,100,BABA,BABA,6/20/25,100.0,CALL,362985841,-563.13,USD
2025-01-27T16:55:59+0200,Trade,Sell to Open,SELL_TO_OPEN,NBIS  270115C00040000,Equity Option,Sold 1 NBIS 01/15/27 Call 40.00 @ 12.04,"1,204.00",1,"1,204.00",-1.00,-0.17,100,NBIS,NBIS,1/15/27,40.0,CALL,362981200,"1,202.83",USD
2025-01-27T16:55:59+0200,Trade,Buy to Open,BUY_TO_OPEN,NBIS  270115C00030000,Equity Option,Bought 1 NBIS 01/15/27 Call 30.00 @ 14.37,"-1,437.00",1,"-1,437.00",-1.00,-0.13,100,NBIS,NBIS,1/15/27,30.0,CALL,362981200,"-1,438.13",USD
2025-01-27T16:45:53+0200,Trade,Sell to Close,SELL_TO_CLOSE,AAPL  250516C00255000,Equity Option,Sold 1 AAPL 05/16/25 Call 255.00 @ 3.75,375.00,1,375.00,0.00,-0.15,100,AAPL,AAPL,5/16/25,255.0,CALL,362967074,374.85,USD
2025-01-27T16:34:00+0200,Trade,Buy to Close,BUY_TO_CLOSE,SGOV,Equity,Bought 1 SGOV @ 100.62,-100.62,1,-100.62,0.00,0.00,,,,,,,362944574,-100.62,USD
2025-01-27T16:33:50+0200,Trade,Buy to Close,BUY_TO_CLOSE,SGOV,Equity,Bought 4 SGOV @ 100.62,-402.48,4,-100.62,0.00,0.00,,,,,,,362944574,-402.48,USD
2025-01-27T16:31:32+0200,Trade,Buy to Close,BUY_TO_CLOSE,KNX   250221C00062500,Equity Option,Bought 1 KNX 02/21/25 Call 62.50 @ 0.39,-39.00,1,-39.00,0.00,-0.13,100,KNX,KNX,2/21/25,62.5,CALL,362841236,-39.13,USD
2025-01-27T16:31:32+0200,Trade,Sell to Close,SELL_TO_CLOSE,KNX   250221C00060000,Equity Option,Sold 1 KNX 02/21/25 Call 60.00 @ 0.87,87.00,1,87.00,0.00,-0.14,100,KNX,KNX,2/21/25,60.0,CALL,362841236,86.86,USD
2025-01-27T16:31:20+0200,Trade,Sell to Open,SELL_TO_OPEN,SGOV,Equity,Sold 5 SGOV @ 100.62,503.10,5,100.62,0.00,-0.02,,,,,,,362938335,503.08,USD
2025-01-27T16:30:59+0200,Trade,Buy to Close,BUY_TO_CLOSE,BAC   250321C00048000,Equity Option,Bought 1 BAC 03/21/25 Call 48.00 @ 0.99,-99.00,1,-99.00,0.00,-0.13,100,BAC,BAC,3/21/25,48.0,CALL,362842383,-99.13,USD
2025-01-27T16:30:59+0200,Trade,Sell to Close,SELL_TO_CLOSE,BAC   250321C00046000,Equity Option,Sold 1 BAC 03/21/25 Call 46.00 @ 1.95,195.00,1,195.00,0.00,-0.14,100,BAC,BAC,3/21/25,46.0,CALL,362842383,194.86,USD
2025-01-25T22:16:20+0200,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,,-0.02,USD
2025-01-24T23:00:00+0200,Receive Deliver,Expiration,SELL_TO_CLOSE,AAPL  250124C00245000,Equity Option,Removal of 1.0 AAPL 01/24/25 Call 245.00 due to expiration.,0.00,1,0.00,--,0.00,100,AAPL,AAPL,1/24/25,245.0,CALL,,0.00,USD
2025-01-24T23:00:00+0200,Receive Deliver,Expiration,BUY_TO_CLOSE,AAPL  250124C00250000,Equity Option,Removal of 1.0 AAPL 01/24/25 Call 250.00 due to expiration.,0.00,1,0.00,--,0.00,100,AAPL,AAPL,1/24/25,250.0,CALL,,0.00,USD
2025-01-24T21:57:46+0200,Trade,Sell to Open,SELL_TO_OPEN,U     250221C00025000,Equity Option,Sold 1 U 02/21/25 Call 25.00 @ 1.02,102.00,1,102.00,-1.00,-0.14,100,U,U,2/21/25,25.0,CALL,362836888,100.86,USD
2025-01-24T21:57:46+0200,Trade,Buy to Open,BUY_TO_OPEN,U     250221C00022000,Equity Option,Bought 1 U 02/21/25 Call 22.00 @ 2.06,-206.00,1,-206.00,-1.00,-0.13,100,U,U,2/21/25,22.0,CALL,362836888,-207.13,USD
2025-01-24T17:26:53+0200,Trade,Sell to Close,SELL_TO_CLOSE,RXRX  250214C00007000,Equity Option,Sold 1 RXRX 02/14/25 Call 7.00 @ 1.31,131.00,1,131.00,0.00,-0.14,100,RXRX,RXRX,2/14/25,7.0,CALL,362504771,130.86,USD
2025-01-24T00:00:00+0200,Receive Deliver,Transfer,SELL_TO_OPEN,NRXP,Equity,Transferred 10.0 Short NRXP,0.00,10,0.00,--,0.00,,,,,,,,0.00,USD
2025-01-23T19:23:21+0200,Trade,Sell to Close,SELL_TO_CLOSE,CYH   250321C00003000,Equity Option,Sold 1 CYH 03/21/25 Call 3.00 @ 0.65,65.00,1,65.00,0.00,-0.14,100,CYH,CYH,3/21/25,3.0,CALL,362476711,64.86,USD
2025-01-23T17:25:14+0200,Trade,Sell to Close,SELL_TO_CLOSE,JEPI  260116C00062000,Equity Option,Sold 1 JEPI 01/16/26 Call 62.00 @ 0.55,55.00,1,55.00,0.00,-0.14,100,JEPI,JEPI,1/16/26,62.0,CALL,362246632,54.86,USD
2025-01-22T17:52:00+0200,Trade,Buy to Open,BUY_TO_OPEN,RXRX  250214C00007000,Equity Option,Bought 1 RXRX 02/14/25 Call 7.00 @ 0.95,-95.00,1,-95.00,-1.00,-0.13,100,RXRX,RXRX,2/14/25,7.0,CALL,362214611,-96.13,USD
2025-01-22T17:51:45+0200,Trade,Buy to Open,BUY_TO_OPEN,TDOC  250321C00010000,Equity Option,Bought 1 TDOC 03/21/25 Call 10.00 @ 1.10,-110.00,1,-110.00,-1.00,-0.13,100,TDOC,TDOC,3/21/25,10.0,CALL,362249227,-111.13,USD
2025-01-21T19:36:32+0200,Trade,Buy to Open,BUY_TO_OPEN,CNH   250620C00012500,Equity Option,Bought 1 CNH 06/20/25 Call 12.50 @ 1.15,-115.00,1,-115.00,-1.00,-0.13,100,CNH,CNH,6/20/25,12.5,CALL,362028776,-116.13,USD
2025-01-21T18:48:27+0200,Trade,Sell to Close,SELL_TO_CLOSE,BCS   270115C00015000,Equity Option,Sold 1 BCS 01/15/27 Call 15.00 @ 2.29,229.00,1,229.00,0.00,-0.14,100,BCS,BCS,1/15/27,15.0,CALL,361977648,228.86,USD
2025-01-21T18:48:27+0200,Trade,Buy to Close,BUY_TO_CLOSE,BCS   270115C00022000,Equity Option,Bought 1 BCS 01/15/27 Call 22.00 @ 0.53,-53.00,1,-53.00,0.00,-0.13,100,BCS,BCS,1/15/27,22.0,CALL,361977648,-53.13,USD
2025-01-21T18:23:54+0200,Trade,Buy to Open,BUY_TO_OPEN,AAPL  250516C00255000,Equity Option,Bought 1 AAPL 05/16/25 Call 255.00 @ 2.43,-243.00,1,-243.00,-1.00,-0.13,100,AAPL,AAPL,5/16/25,255.0,CALL,361992334,-244.13,USD
2025-01-21T17:40:09+0200,Trade,Buy to Close,BUY_TO_CLOSE,TLT   260116C00092000,Equity Option,Bought 1 TLT 01/16/26 Call 92.00 @ 3.96,-396.00,1,-396.00,0.00,-0.13,100,TLT,TLT,1/16/26,92.0,CALL,361907727,-396.13,USD
2025-01-21T17:40:09+0200,Trade,Sell to Close,SELL_TO_CLOSE,TLT   260116C00089000,Equity Option,Sold 1 TLT 01/16/26 Call 89.00 @ 5.11,511.00,1,511.00,0.00,-0.15,100,TLT,TLT,1/16/26,89.0,CALL,361907727,510.85,USD
2025-01-21T17:08:36+0200,Trade,Sell to Open,SELL_TO_OPEN,XSP   250516P00580000,Equity Option,Sold 1 XSP 05/16/25 Put 580.00 @ 9.62,962.00,1,962.00,-1.00,-0.16,100,XSP,XSP,5/16/25,580.0,PUT,361932558,960.84,USD
2025-01-21T17:08:36+0200,Trade,Buy to Open,BUY_TO_OPEN,XSP   250516P00590000,Equity Option,Bought 1 XSP 05/16/25 Put 590.00 @ 11.72,"-1,172.00",1,"-1,172.00",-1.00,-0.13,100,XSP,XSP,5/16/25,590.0,PUT,361932558,"-1,173.13",USD
2025-01-21T16:46:27+0200,Trade,Sell to Close,SELL_TO_CLOSE,INVZ  250417C00002000,Equity Option,Sold 1 INVZ 04/17/25 Call 2.00 @ 0.59,59.00,1,59.00,0.00,-0.14,100,INVZ,INVZ,4/17/25,2.0,CALL,361913484,58.86,USD
2025-01-18T22:46:46+0200,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.06,0,,--,0.00,,,,,,,,-0.06,USD
2025-01-17T23:00:00+0200,Receive Deliver,Expiration,SELL_TO_CLOSE,EDR   250117P00025000,Equity Option,Removal of 1.0 EDR 01/17/25 Put 25.00 due to expiration.,0.00,1,0.00,--,0.00,100,EDR,EDR,1/17/25,25.0,PUT,,0.00,USD
2025-01-17T23:00:00+0200,Receive Deliver,Expiration,SELL_TO_CLOSE,CNX   250117C00031000,Equity Option,Removal of 1.0 CNX 01/17/25 Call 31.00 due to expiration.,0.00,1,0.00,--,0.00,100,CNX,CNX,1/17/25,31.0,CALL,,0.00,USD
2025-01-17T23:00:00+0200,Receive Deliver,Expiration,SELL_TO_CLOSE,BHP   250117C00052500,Equity Option,Removal of 1.0 BHP 01/17/25 Call 52.50 due to expiration.,0.00,1,0.00,--,0.00,100,BHP,BHP,1/17/25,52.5,CALL,,0.00,USD
2025-01-17T23:00:00+0200,Receive Deliver,Expiration,BUY_TO_CLOSE,BHP   250117C00055000,Equity Option,Removal of 1.0 BHP 01/17/25 Call 55.00 due to expiration.,0.00,1,0.00,--,0.00,100,BHP,BHP,1/17/25,55.0,CALL,,0.00,USD
2025-01-17T23:00:00+0200,Receive Deliver,Expiration,SELL_TO_CLOSE,UBER  250117C00077500,Equity Option,Removal of 2.0 UBER 01/17/25 Call 77.50 due to expiration.,0.00,2,0.00,--,0.00,100,UBER,UBER,1/17/25,77.5,CALL,,0.00,USD
2025-01-17T18:47:35+0200,Trade,Sell to Close,SELL_TO_CLOSE,NEM   250321C00042500,Equity Option,Sold 1 NEM 03/21/25 Call 42.50 @ 2.30,230.00,1,230.00,0.00,-0.14,100,NEM,NEM,3/21/25,42.5,CALL,361682219,229.86,USD
2025-01-17T17:13:32+0200,Trade,Sell to Open,SELL_TO_OPEN,TECK  250516C00048000,Equity Option,Sold 1 TECK 05/16/25 Call 48.00 @ 1.85,185.00,1,185.00,-1.00,-0.14,100,TECK,TECK,5/16/25,48.0,CALL,361628843,183.86,USD
2025-01-17T17:13:32+0200,Trade,Buy to Open,BUY_TO_OPEN,TECK  250516C00043000,Equity Option,Bought 1 TECK 05/16/25 Call 43.00 @ 3.80,-380.00,1,-380.00,-1.00,-0.13,100,TECK,TECK,5/16/25,43.0,CALL,361628843,-381.13,USD
2025-01-17T16:47:18+0200,Trade,Sell to Close,SELL_TO_CLOSE,AAPL  250117C00245000,Equity Option,Sold 1 AAPL 01/17/25 Call 245.00 @ 0.01,1.00,1,1.00,0.00,-0.14,100,AAPL,AAPL,1/17/25,245.0,CALL,361603190,0.86,USD
2025-01-17T16:47:18+0200,Trade,Sell to Open,SELL_TO_OPEN,AAPL  250124C00250000,Equity Option,Sold 1 AAPL 01/24/25 Call 250.00 @ 0.07,7.00,1,7.00,-1.00,-0.14,100,AAPL,AAPL,1/24/25,250.0,CALL,361603190,5.86,USD
2025-01-17T16:47:18+0200,Trade,Buy to Close,BUY_TO_CLOSE,AAPL  250117C00250000,Equity Option,Bought 1 AAPL 01/17/25 Call 250.00 @ 0.01,-1.00,1,-1.00,0.00,-0.13,100,AAPL,AAPL,1/17/25,250.0,CALL,361603190,-1.13,USD
2025-01-17T16:47:18+0200,Trade,Buy to Open,BUY_TO_OPEN,AAPL  250124C00245000,Equity Option,Bought 1 AAPL 01/24/25 Call 245.00 @ 0.14,-14.00,1,-14.00,-1.00,-0.13,100,AAPL,AAPL,1/24/25,245.0,CALL,361603190,-15.13,USD
2025-01-16T16:31:07+0200,Trade,Buy to Open,BUY_TO_OPEN,EDR   250117P00025000,Equity Option,Bought 1 EDR 01/17/25 Put 25.00 @ 0.04,-4.00,1,-4.00,-1.00,-0.13,100,EDR,EDR,1/17/25,25.0,PUT,361310541,-5.13,USD
2025-01-16T16:30:14+0200,Trade,Buy to Open,BUY_TO_OPEN,EDR   250321P00025000,Equity Option,Bought 1 EDR 03/21/25 Put 25.00 @ 0.30,-30.00,1,-30.00,-1.00,-0.13,100,EDR,EDR,3/21/25,25.0,PUT,361310440,-31.13,USD
2025-01-15T22:31:03+0200,Trade,Buy to Open,BUY_TO_OPEN,CNX   250117C00031000,Equity Option,Bought 1 CNX 01/17/25 Call 31.00 @ 0.30,-30.00,1,-30.00,-1.00,-0.13,100,CNX,CNX,1/17/25,31.0,CALL,361288656,-31.13,USD
2025-01-15T22:04:47+0200,Trade,Buy to Close,BUY_TO_CLOSE,MU    250321C00120000,Equity Option,Bought 1 MU 03/21/25 Call 120.00 @ 2.98,-298.00,1,-298.00,0.00,-0.13,100,MU,MU,3/21/25,120.0,CALL,361275566,-298.13,USD
2025-01-15T22:04:47+0200,Trade,Sell to Close,SELL_TO_CLOSE,MU    250321C00105000,Equity Option,Sold 1 MU 03/21/25 Call 105.00 @ 7.69,769.00,1,769.00,0.00,-0.16,100,MU,MU,3/21/25,105.0,CALL,361275566,768.84,USD
2025-01-15T21:41:22+0200,Trade,Sell to Close,SELL_TO_CLOSE,AA    250417C00035000,Equity Option,Sold 1 AA 04/17/25 Call 35.00 @ 5.44,544.00,1,544.00,0.00,-0.15,100,AA,AA,4/17/25,35.0,CALL,361265221,543.85,USD
2025-01-15T21:41:22+0200,Trade,Buy to Close,BUY_TO_CLOSE,AA    250417C00045000,Equity Option,Bought 1 AA 04/17/25 Call 45.00 @ 1.42,-142.00,1,-142.00,0.00,-0.13,100,AA,AA,4/17/25,45.0,CALL,361265221,-142.13,USD
2025-01-15T20:39:31+0200,Trade,Sell to Close,SELL_TO_CLOSE,HAL   250117C00028500,Equity Option,Sold 1 HAL 01/17/25 Call 28.50 @ 0.46,46.00,1,46.00,0.00,-0.14,100,HAL,HAL,1/17/25,28.5,CALL,361238308,45.86,USD
2025-01-15T16:37:19+0200,Trade,Sell to Close,SELL_TO_CLOSE,C     250417C00080000,Equity Option,Sold 1 C 04/17/25 Call 80.00 @ 2.59,259.00,1,259.00,0.00,-0.14,100,C,C,4/17/25,80.0,CALL,361088496,258.86,USD
2025-01-15T16:30:13+0200,Trade,Sell to Close,SELL_TO_CLOSE,HAL   250117C00028500,Equity Option,Sold 1 HAL 01/17/25 Call 28.50 @ 0.35,35.00,1,35.00,0.00,-0.14,100,HAL,HAL,1/17/25,28.5,CALL,361054149,34.86,USD
2025-01-13T22:34:46+0200,Trade,Buy to Open,BUY_TO_OPEN,NRXP,Equity,Bought 10 NRXP @ 4.97,-49.70,10,-4.97,0.00,-0.01,,,,,,,360790356,-49.71,USD
2025-01-13T22:21:31+0200,Trade,Buy to Open,BUY_TO_OPEN,HAL   250117C00028500,Equity Option,Bought 2 HAL 01/17/25 Call 28.50 @ 0.22,-44.00,2,-22.00,-2.00,-0.24,100,HAL,HAL,1/17/25,28.5,CALL,360738140,-46.24,USD
2025-01-10T21:08:51+0200,Trade,Buy to Open,BUY_TO_OPEN,INVZ  250417C00002000,Equity Option,Bought 1 INVZ 04/17/25 Call 2.00 @ 0.55,-55.00,1,-55.00,-1.00,-0.12,100,INVZ,INVZ,4/17/25,2.0,CALL,360465749,-56.12,USD
2025-01-10T20:15:30+0200,Trade,Buy to Open,BUY_TO_OPEN,NEM   250321C00042500,Equity Option,Bought 1 NEM 03/21/25 Call 42.50 @ 1.53,-153.00,1,-153.00,-1.00,-0.12,100,NEM,NEM,3/21/25,42.5,CALL,360464164,-154.12,USD
2025-01-10T20:14:42+0200,Trade,Sell to Close,SELL_TO_CLOSE,PENN  250221C00020000,Equity Option,Sold 1 PENN 02/21/25 Call 20.00 @ 1.00,100.00,1,100.00,0.00,-0.13,100,PENN,PENN,2/21/25,20.0,CALL,360344566,99.87,USD
2025-01-10T19:03:17+0200,Trade,Buy to Open,BUY_TO_OPEN,C     250417C00080000,Equity Option,Bought 1 C 04/17/25 Call 80.00 @ 1.16,-116.00,1,-116.00,-1.00,-0.12,100,C,C,4/17/25,80.0,CALL,360422938,-117.12,USD
2025-01-10T17:07:10+0200,Trade,Buy to Open,BUY_TO_OPEN,PENN  250221C00020000,Equity Option,Bought 1 PENN 02/21/25 Call 20.00 @ 0.66,-66.00,1,-66.00,-1.00,-0.12,100,PENN,PENN,2/21/25,20.0,CALL,360333289,-67.12,USD
2025-01-08T20:46:02+0200,Trade,Buy to Close,BUY_TO_CLOSE,XSP   250516P00585000,Equity Option,Bought 1 XSP 05/16/25 Put 585.00 @ 15.47,"-1,547.00",1,"-1,547.00",0.00,-0.12,100,XSP,XSP,5/16/25,585.0,PUT,360175594,"-1,547.12",USD
2025-01-08T20:46:02+0200,Trade,Sell to Close,SELL_TO_CLOSE,XSP   250516P00590000,Equity Option,Sold 1 XSP 05/16/25 Put 590.00 @ 16.92,"1,692.00",1,"1,692.00",0.00,-0.17,100,XSP,XSP,5/16/25,590.0,PUT,360175594,"1,691.83",USD
2025-01-07T19:20:29+0200,Trade,Sell to Open,SELL_TO_OPEN,MU    250321C00120000,Equity Option,Sold 1 MU 03/21/25 Call 120.00 @ 4.10,410.00,1,410.00,-1.00,-0.14,100,MU,MU,3/21/25,120.0,CALL,359889230,408.86,USD
2025-01-07T19:20:29+0200,Trade,Buy to Open,BUY_TO_OPEN,MU    250321C00105000,Equity Option,Bought 1 MU 03/21/25 Call 105.00 @ 8.80,-880.00,1,-880.00,-1.00,-0.12,100,MU,MU,3/21/25,105.0,CALL,359889230,-881.12,USD
2025-01-07T17:20:22+0200,Trade,Buy to Open,BUY_TO_OPEN,PFE   250221C00027000,Equity Option,Bought 1 PFE 02/21/25 Call 27.00 @ 1.05,-105.00,1,-105.00,-1.00,-0.12,100,PFE,PFE,2/21/25,27.0,CALL,359832503,-106.12,USD
2025-01-07T17:05:04+0200,Trade,Sell to Open,SELL_TO_OPEN,AA    250417C00045000,Equity Option,Sold 1 AA 04/17/25 Call 45.00 @ 1.13,113.00,1,113.00,-1.00,-0.13,100,AA,AA,4/17/25,45.0,CALL,359776038,111.87,USD
2025-01-07T17:05:04+0200,Trade,Buy to Open,BUY_TO_OPEN,AA    250417C00035000,Equity Option,Bought 1 AA 04/17/25 Call 35.00 @ 4.43,-443.00,1,-443.00,-1.00,-0.12,100,AA,AA,4/17/25,35.0,CALL,359776038,-444.12,USD
2025-01-07T16:41:10+0200,Trade,Sell to Close,SELL_TO_CLOSE,JOBY  250417C00008000,Equity Option,Sold 1 JOBY 04/17/25 Call 8.00 @ 3.10,310.00,1,310.00,0.00,-0.13,100,JOBY,JOBY,4/17/25,8.0,CALL,359665283,309.87,USD
2025-01-07T16:41:10+0200,Trade,Buy to Close,BUY_TO_CLOSE,JOBY  250417C00012000,Equity Option,Bought 1 JOBY 04/17/25 Call 12.00 @ 1.35,-135.00,1,-135.00,0.00,-0.12,100,JOBY,JOBY,4/17/25,12.0,CALL,359665283,-135.12,USD
2025-01-06T19:39:51+0200,Trade,Sell to Open,SELL_TO_OPEN,SMCI  250417C00040000,Equity Option,Sold 1 SMCI 04/17/25 Call 40.00 @ 6.45,645.00,1,645.00,-1.00,-0.14,100,SMCI,SMCI,4/17/25,40.0,CALL,359658066,643.86,USD
2025-01-06T19:39:51+0200,Trade,Buy to Open,BUY_TO_OPEN,SMCI  250417C00035000,Equity Option,Bought 1 SMCI 04/17/25 Call 35.00 @ 8.40,-840.00,1,-840.00,-1.00,-0.12,100,SMCI,SMCI,4/17/25,35.0,CALL,359658066,-841.12,USD
2025-01-06T19:37:07+0200,Trade,Sell to Open,SELL_TO_OPEN,TLT   260116C00092000,Equity Option,Sold 1 TLT 01/16/26 Call 92.00 @ 3.79,379.00,1,379.00,-1.00,-0.14,100,TLT,TLT,1/16/26,92.0,CALL,359657813,377.86,USD
2025-01-06T19:37:07+0200,Trade,Buy to Open,BUY_TO_OPEN,TLT   260116C00089000,Equity Option,Bought 1 TLT 01/16/26 Call 89.00 @ 4.92,-492.00,1,-492.00,-1.00,-0.12,100,TLT,TLT,1/16/26,89.0,CALL,359657813,-493.12,USD
2025-01-06T19:23:26+0200,Trade,Sell to Open,SELL_TO_OPEN,PATH  250516C00020000,Equity Option,Sold 1 PATH 05/16/25 Call 20.00 @ 0.50,50.00,1,50.00,-1.00,-0.13,100,PATH,PATH,5/16/25,20.0,CALL,359649586,48.87,USD
2025-01-06T19:23:26+0200,Trade,Buy to Open,BUY_TO_OPEN,PATH  250516C00014000,Equity Option,Bought 1 PATH 05/16/25 Call 14.00 @ 2.11,-211.00,1,-211.00,-1.00,-0.12,100,PATH,PATH,5/16/25,14.0,CALL,359649586,-212.12,USD
2025-01-06T18:42:08+0200,Trade,Sell to Open,SELL_TO_OPEN,AAPL  250117C00250000,Equity Option,Sold 1 AAPL 01/17/25 Call 250.00 @ 1.75,175.00,1,175.00,-1.00,-0.13,100,AAPL,AAPL,1/17/25,250.0,CALL,359609757,173.87,USD
2025-01-06T18:42:08+0200,Trade,Buy to Open,BUY_TO_OPEN,AAPL  250117C00245000,Equity Option,Bought 1 AAPL 01/17/25 Call 245.00 @ 4.15,-415.00,1,-415.00,-1.00,-0.12,100,AAPL,AAPL,1/17/25,245.0,CALL,359609757,-416.12,USD
2025-01-06T17:56:09+0200,Trade,Buy to Close,BUY_TO_CLOSE,RDFN  250117C00013000,Equity Option,Bought 1 RDFN 01/17/25 Call 13.00 @ 0.01,-1.00,1,-1.00,0.00,-0.12,100,RDFN,RDFN,1/17/25,13.0,CALL,359547644,-1.12,USD
2025-01-06T17:56:09+0200,Trade,Sell to Close,SELL_TO_CLOSE,RDFN  250117C00008000,Equity Option,Sold 1 RDFN 01/17/25 Call 8.00 @ 0.41,41.00,1,41.00,0.00,-0.13,100,RDFN,RDFN,1/17/25,8.0,CALL,359547644,40.87,USD
2025-01-06T17:13:43+0200,Trade,Buy to Close,BUY_TO_CLOSE,ACAD  250221C00020000,Equity Option,Bought 1 ACAD 02/21/25 Call 20.00 @ 0.59,-59.00,1,-59.00,0.00,-0.12,100,ACAD,ACAD,2/21/25,20.0,CALL,359560001,-59.12,USD
2025-01-06T17:13:43+0200,Trade,Sell to Close,SELL_TO_CLOSE,ACAD  250221C00018000,Equity Option,Sold 1 ACAD 02/21/25 Call 18.00 @ 1.35,135.00,1,135.00,0.00,-0.13,100,ACAD,ACAD,2/21/25,18.0,CALL,359560001,134.87,USD
2025-01-06T16:46:37+0200,Trade,Buy to Close,BUY_TO_CLOSE,CLF   250620C00015000,Equity Option,Bought 1 CLF 06/20/25 Call 15.00 @ 0.43,-43.00,1,-43.00,0.00,-0.12,100,CLF,CLF,6/20/25,15.0,CALL,359532215,-43.12,USD
2025-01-06T16:46:37+0200,Trade,Sell to Close,SELL_TO_CLOSE,CLF   250620C00010000,Equity Option,Sold 1 CLF 06/20/25 Call 10.00 @ 1.63,163.00,1,163.00,0.00,-0.13,100,CLF,CLF,6/20/25,10.0,CALL,359532215,162.87,USD
